,libvirt_domain_block_stats_flush_requests_total,libvirt_domain_block_stats_flush_time_seconds_total,libvirt_domain_block_stats_read_bytes_total,libvirt_domain_block_stats_read_requests_total,libvirt_domain_block_stats_read_time_seconds_total,libvirt_domain_block_stats_write_bytes_total,libvirt_domain_block_stats_write_requests_total,libvirt_domain_block_stats_write_time_seconds_total,libvirt_domain_info_cpu_time_seconds_total,libvirt_domain_info_memory_usage_bytes,libvirt_domain_interface_stats_receive_bytes_total,libvirt_domain_interface_stats_receive_drops_total,libvirt_domain_interface_stats_receive_errors_total,libvirt_domain_interface_stats_receive_packets_total,libvirt_domain_interface_stats_transmit_bytes_total,libvirt_domain_interface_stats_transmit_drops_total,libvirt_domain_interface_stats_transmit_errors_total,libvirt_domain_interface_stats_transmit_packets_total ,libvirt_domain_memory_stats_disk_cache_bytes,libvirt_domain_memory_stats_major_fault_total,libvirt_domain_memory_stats_minor_fault_total,libvirt_domain_memory_stats_rss_bytes,libvirt_domain_memory_stats_unused_bytes,libvirt_domain_memory_stats_usable_bytes,libvirt_domain_memory_stats_used_percent,libvirt_domain_vcpu_cpu,libvirt_domain_vcpu_time_seconds_total
47,87095500.0,660.733361311,1166844928.0,58855.0,248.949893286,5403234304.0,105073.0,1650.022514996,19245.64,1073741824.0,211707309.0,0.0,0.0,90499.0,7046578.0,0.0,0.0,78278.0,0.0,2258.0,433594470.0,1179594752.0,213790720.0,630857728.0,38.91301674936243,6.0,4111.42
48,88717592.0,672.529804176,1166844928.0,58855.0,248.949893286,5403234304.0,105073.0,1650.022514996,19396.91,1073741824.0,211708115.0,0.0,0.0,90514.0,7047376.0,0.0,0.0,78293.0,0.0,2258.0,442056383.0,1179594752.0,103141376.0,520208384.0,49.62737328907028,16.0,4171.18
49,90459530.0,685.088962641,1166844928.0,58855.0,248.949893286,5403234304.0,105073.0,1650.022514996,19550.15,1073741824.0,211708991.0,0.0,0.0,90530.0,7048252.0,0.0,0.0,78309.0,0.0,2258.0,450429823.0,1179594752.0,204595200.0,621662208.0,39.80343395642707,0.0,4230.89
50,92154490.0,697.41972612,1166844928.0,58855.0,248.949893286,5403234304.0,105073.0,1650.022514996,19702.68,1073741824.0,211709625.0,0.0,0.0,90541.0,7048886.0,0.0,0.0,78320.0,0.0,2258.0,458509119.0,1179594752.0,224436224.0,641503232.0,37.88219522545998,8.0,4290.6
51,93717063.0,709.16804876,1166844928.0,58855.0,248.949893286,5403254784.0,105077.0,1650.169084522,19853.45,1073741824.0,211711253.0,0.0,0.0,90564.0,7050534.0,0.0,0.0,78343.0,0.0,2258.0,467234980.0,1179594752.0,185233408.0,602308608.0,41.67747462608427,10.0,4350.32
52,95242899.0,720.345946838,1166844928.0,58855.0,248.949893286,5403254784.0,105077.0,1650.169084522,20003.13,1073741824.0,211712083.0,0.0,0.0,90579.0,7051356.0,0.0,0.0,78358.0,0.0,2258.0,475741922.0,1179594752.0,237580288.0,654655488.0,36.60864081482099,4.0,4410.07
53,96767853.0,731.66608278,1166844928.0,58855.0,248.949893286,5403254784.0,105077.0,1650.169084522,20153.17,1073741824.0,211712685.0,0.0,0.0,90590.0,7051930.0,0.0,0.0,78369.0,0.0,2258.0,484494623.0,1179594752.0,222502912.0,639578112.0,38.06860773651583,14.0,4469.81
54,98305009.0,743.009248673,1166844928.0,58855.0,248.949893286,5403254784.0,105077.0,1650.169084522,20303.34,1073741824.0,211713703.0,0.0,0.0,90609.0,7052948.0,0.0,0.0,78388.0,0.0,2258.0,492943097.0,1179594752.0,111558656.0,528633856.0,48.81152108642798,4.0,4529.59
55,99846923.0,754.271427687,1166844928.0,58855.0,248.949893286,5403254784.0,105077.0,1650.169084522,20453.3,1073741824.0,211714507.0,0.0,0.0,90623.0,7053752.0,0.0,0.0,78402.0,0.0,2258.0,501637985.0,1179594752.0,333512704.0,750587904.0,27.319348428780504,4.0,4589.35
56,101409421.0,765.775272705,1166844928.0,58855.0,248.949893286,5403254784.0,105077.0,1650.169084522,20603.88,1073741824.0,211715723.0,0.0,0.0,90645.0,7054932.0,0.0,0.0,78424.0,0.0,2258.0,509992860.0,1179594752.0,203395072.0,620470272.0,39.91885106433612,16.0,4649.11
57,102970935.0,777.22594017,1166844928.0,58855.0,248.949893286,5403254784.0,105077.0,1650.169084522,20754.25,1073741824.0,211716499.0,0.0,0.0,90659.0,7055680.0,0.0,0.0,78438.0,0.0,2258.0,518471908.0,1179594752.0,235159552.0,652234752.0,36.843044631914616,6.0,4708.89
58,104524357.0,788.470028763,1166844928.0,58855.0,248.949893286,5403254784.0,105077.0,1650.169084522,20904.14,1073741824.0,211717539.0,0.0,0.0,90677.0,7056652.0,0.0,0.0,78456.0,0.0,2258.0,527045861.0,1179594752.0,281157632.0,698232832.0,32.388975484771684,10.0,4768.61
59,106200425.0,800.539629232,1166844928.0,58855.0,248.949893286,5403254784.0,105077.0,1650.169084522,21056.18,1073741824.0,211718457.0,0.0,0.0,90694.0,7057554.0,0.0,0.0,78473.0,0.0,2258.0,534997223.0,1179594752.0,193449984.0,610525184.0,40.881850164003346,6.0,4828.4
60,107806013.0,812.376765308,1166844928.0,58855.0,248.949893286,5403254784.0,105077.0,1650.169084522,21207.47,1073741824.0,211719307.0,0.0,0.0,90709.0,7058404.0,0.0,0.0,78488.0,0.0,2258.0,543040851.0,1179594752.0,263921664.0,680996864.0,34.05796239226745,6.0,4888.16
61,109364408.0,823.756085733,1166844928.0,58855.0,248.949893286,5403254784.0,105077.0,1650.169084522,21357.69,1073741824.0,211720329.0,0.0,0.0,90728.0,7059426.0,0.0,0.0,78507.0,0.0,2258.0,551816707.0,1179594752.0,288587776.0,705662976.0,31.6695025165689,14.0,4947.94
62,111146292.0,836.467698744,1166844928.0,58855.0,248.949893286,5403254784.0,105077.0,1650.169084522,21511.31,1073741824.0,211721127.0,0.0,0.0,90743.0,7060224.0,0.0,0.0,78522.0,0.0,2258.0,560178015.0,1179594752.0,266272768.0,683347968.0,33.83030115536095,14.0,5007.66
63,112730834.0,848.05479417,1166844928.0,58855.0,248.949893286,5403254784.0,105077.0,1650.169084522,21662.05,1073741824.0,211722531.0,0.0,0.0,90769.0,7061628.0,0.0,0.0,78548.0,0.0,2258.0,568604672.0,1179594752.0,149454848.0,566530048.0,45.141970975175404,12.0,5067.4
64,114427865.0,860.430039584,1166844928.0,58855.0,248.949893286,5403254784.0,105077.0,1650.169084522,21814.94,1073741824.0,211723291.0,0.0,0.0,90783.0,7062338.0,0.0,0.0,78561.0,0.0,2258.0,577576212.0,1179594752.0,272814080.0,689889280.0,33.196895240135014,4.0,5127.17
65,115992479.0,872.031739692,1166844928.0,58855.0,248.949893286,5404901376.0,105412.0,1655.215955115,21965.41,1073741824.0,211733584.0,0.0,0.0,90874.0,7073763.0,0.0,0.0,78630.0,0.0,2258.0,586707619.0,1179594752.0,232202240.0,649359360.0,37.121473531406544,8.0,5186.93
66,117520865.0,883.78524766,1166844928.0,58855.0,248.949893286,5405327360.0,105500.0,1657.152024997,22115.21,1073741824.0,211736587.0,0.0,0.0,90904.0,7077458.0,0.0,0.0,78657.0,0.0,2258.0,595557896.0,1179594752.0,190013440.0,607395840.0,41.18486965006009,4.0,5246.64
67,119073024.0,895.401877545,1166844928.0,58855.0,248.949893286,5405327360.0,105500.0,1657.152024997,22266.04,1073741824.0,211737297.0,0.0,0.0,90917.0,7078164.0,0.0,0.0,78670.0,0.0,2258.0,604251192.0,1179594752.0,228446208.0,645828608.0,37.46336200913025,10.0,5306.42
68,120639448.0,906.86195645,1166844928.0,58855.0,248.949893286,5405327360.0,105500.0,1657.152024997,22416.35,1073741824.0,211739687.0,0.0,0.0,90939.0,7080626.0,0.0,0.0,78692.0,0.0,2258.0,612657299.0,1179594752.0,212254720.0,629637120.0,39.031210213819115,10.0,5366.12
69,122183974.0,918.287763145,1166844928.0,58855.0,248.949893286,5405327360.0,105500.0,1657.152024997,22566.67,1073741824.0,211740177.0,0.0,0.0,90948.0,7081112.0,0.0,0.0,78701.0,0.0,2258.0,621020515.0,1179594752.0,261554176.0,678936576.0,34.257463441333606,4.0,5425.9
70,123757009.0,929.70636092,1166844928.0,58855.0,248.949893286,5405347840.0,105504.0,1657.16457985,22716.96,1073741824.0,211741527.0,0.0,0.0,90965.0,7082486.0,0.0,0.0,78718.0,0.0,2258.0,629745955.0,1179594752.0,144769024.0,562159616.0,45.56516703750858,2.0,5485.64
71,125409674.0,941.569683852,1166844928.0,58855.0,248.949893286,5405347840.0,105504.0,1657.16457985,22868.43,1073741824.0,211742341.0,0.0,0.0,90980.0,7083284.0,0.0,0.0,78733.0,0.0,2258.0,637660244.0,1179594752.0,208384000.0,625774592.0,39.40522510302266,16.0,5545.36
72,127027956.0,953.392397799,1166844928.0,58855.0,248.949893286,5405347840.0,105504.0,1657.16457985,23019.76,1073741824.0,211743159.0,0.0,0.0,90995.0,7084098.0,0.0,0.0,78748.0,0.0,2258.0,645733247.0,1179594752.0,293109760.0,710500352.0,31.201091504745587,4.0,5605.1
73,128603066.0,964.730672556,1166844928.0,58855.0,248.949893286,5405347840.0,105504.0,1657.16457985,23169.87,1073741824.0,211744031.0,0.0,0.0,91011.0,7084962.0,0.0,0.0,78764.0,0.0,2258.0,654229255.0,1179594752.0,255938560.0,673329152.0,34.80043945757926,4.0,5664.79
74,130154370.0,976.062161012,1166844928.0,58855.0,248.949893286,5405347840.0,105504.0,1657.16457985,23319.93,1073741824.0,211744741.0,0.0,0.0,91024.0,7085672.0,0.0,0.0,78777.0,0.0,2258.0,662838839.0,1179594752.0,156008448.0,573399040.0,44.47683527083358,8.0,5724.5
75,131784364.0,988.040247589,1166844928.0,58855.0,248.949893286,5405347840.0,105504.0,1657.16457985,23471.61,1073741824.0,211745417.0,0.0,0.0,91037.0,7086376.0,0.0,0.0,78790.0,0.0,2258.0,671005176.0,1179594752.0,206450688.0,623841280.0,39.5924308588064,8.0,5784.2
