,libvirt_domain_block_stats_flush_requests_total,libvirt_domain_block_stats_flush_time_seconds_total,libvirt_domain_block_stats_read_bytes_total,libvirt_domain_block_stats_read_requests_total,libvirt_domain_block_stats_read_time_seconds_total,libvirt_domain_block_stats_write_bytes_total,libvirt_domain_block_stats_write_requests_total,libvirt_domain_block_stats_write_time_seconds_total,libvirt_domain_info_cpu_time_seconds_total,libvirt_domain_info_memory_usage_bytes,libvirt_domain_interface_stats_receive_bytes_total,libvirt_domain_interface_stats_receive_drops_total,libvirt_domain_interface_stats_receive_errors_total,libvirt_domain_interface_stats_receive_packets_total,libvirt_domain_interface_stats_transmit_bytes_total,libvirt_domain_interface_stats_transmit_drops_total,libvirt_domain_interface_stats_transmit_errors_total,libvirt_domain_interface_stats_transmit_packets_total ,libvirt_domain_memory_stats_disk_cache_bytes,libvirt_domain_memory_stats_major_fault_total,libvirt_domain_memory_stats_minor_fault_total,libvirt_domain_memory_stats_rss_bytes,libvirt_domain_memory_stats_unused_bytes,libvirt_domain_memory_stats_usable_bytes,libvirt_domain_memory_stats_used_percent,libvirt_domain_vcpu_cpu,libvirt_domain_vcpu_time_seconds_total
44,85622276.0,686.195375734,980214784.0,46481.0,155.539272381,5824090112.0,113774.0,142.357778321,19269.79,1073741824.0,213265562.0,0.0,0.0,95282.0,8057162.0,0.0,0.0,83731.0,0.0,2421.0,432586486.0,1119592448.0,342212608.0,653664256.0,36.704623426896546,1.0,4307.29
45,87237164.0,699.008247687,980214784.0,46481.0,155.539272381,5824090112.0,113774.0,142.357778321,19422.5,1073741824.0,213267634.0,0.0,0.0,95310.0,8059206.0,0.0,0.0,83759.0,0.0,2421.0,440937989.0,1119592448.0,280788992.0,592240640.0,42.65237239666996,11.0,4366.98
46,88826398.0,711.835002511,980214784.0,46481.0,155.539272381,5824700416.0,113880.0,144.97702634,19575.25,1073741824.0,213268612.0,0.0,0.0,95327.0,8060250.0,0.0,0.0,83777.0,0.0,2421.0,449210705.0,1119674368.0,355041280.0,666542080.0,35.457642714642105,9.0,4426.73
47,90602811.0,725.695997979,980214784.0,46481.0,155.539272381,5824724992.0,113885.0,144.978856756,19730.74,1073741824.0,213269468.0,0.0,0.0,95343.0,8061052.0,0.0,0.0,83792.0,0.0,2421.0,458151691.0,1119674368.0,373993472.0,685506560.0,33.62128116956003,5.0,4486.47
48,92200678.0,738.519824213,980214784.0,46481.0,155.539272381,5825159168.0,113977.0,145.017654541,19883.46,1073741824.0,213271174.0,0.0,0.0,95372.0,8062642.0,0.0,0.0,83818.0,0.0,2421.0,466112018.0,1119674368.0,252858368.0,564404224.0,45.34781798206474,13.0,4546.2
49,93768875.0,750.841223402,980214784.0,46481.0,155.539272381,5825159168.0,113977.0,145.017654541,20035.05,1073741824.0,213271934.0,0.0,0.0,95386.0,8063402.0,0.0,0.0,83832.0,0.0,2421.0,474786259.0,1119674368.0,290856960.0,602402816.0,41.66835231171345,7.0,4605.99
50,95362921.0,763.741997333,980214784.0,46481.0,155.539272381,5825159168.0,113977.0,145.017654541,20187.94,1073741824.0,213273842.0,0.0,0.0,95414.0,8065310.0,0.0,0.0,83860.0,0.0,2421.0,483247511.0,1119674368.0,261812224.0,573358080.0,44.48080149447307,27.0,4665.72
51,97032246.0,776.996854598,980214784.0,46481.0,155.539272381,5825159168.0,113977.0,145.017654541,20341.82,1073741824.0,213275160.0,0.0,0.0,95430.0,8066672.0,0.0,0.0,83876.0,0.0,2421.0,490856551.0,1119674368.0,368123904.0,679669760.0,34.1864680381868,5.0,4725.46
52,98576543.0,789.432820233,980214784.0,46481.0,155.539272381,5825159168.0,113977.0,145.017654541,20493.55,1073741824.0,213276078.0,0.0,0.0,95447.0,8067590.0,0.0,0.0,83893.0,0.0,2421.0,498929647.0,1119674368.0,317603840.0,629149696.0,39.078408275129,5.0,4785.18
53,100160169.0,801.843693849,980214784.0,46481.0,155.539272381,5825179648.0,113981.0,145.018473491,20645.2,1073741824.0,213276846.0,0.0,0.0,95461.0,8068590.0,0.0,0.0,83911.0,0.0,2421.0,507287712.0,1119674368.0,308891648.0,620441600.0,39.92162742088375,3.0,4844.9
