,libvirt_domain_block_stats_flush_requests_total,libvirt_domain_block_stats_flush_time_seconds_total,libvirt_domain_block_stats_read_bytes_total,libvirt_domain_block_stats_read_requests_total,libvirt_domain_block_stats_read_time_seconds_total,libvirt_domain_block_stats_write_bytes_total,libvirt_domain_block_stats_write_requests_total,libvirt_domain_block_stats_write_time_seconds_total,libvirt_domain_info_cpu_time_seconds_total,libvirt_domain_info_memory_usage_bytes,libvirt_domain_interface_stats_receive_bytes_total,libvirt_domain_interface_stats_receive_drops_total,libvirt_domain_interface_stats_receive_errors_total,libvirt_domain_interface_stats_receive_packets_total,libvirt_domain_interface_stats_transmit_bytes_total,libvirt_domain_interface_stats_transmit_drops_total,libvirt_domain_interface_stats_transmit_errors_total,libvirt_domain_interface_stats_transmit_packets_total ,libvirt_domain_memory_stats_disk_cache_bytes,libvirt_domain_memory_stats_major_fault_total,libvirt_domain_memory_stats_minor_fault_total,libvirt_domain_memory_stats_rss_bytes,libvirt_domain_memory_stats_unused_bytes,libvirt_domain_memory_stats_usable_bytes,libvirt_domain_memory_stats_used_percent,libvirt_domain_vcpu_cpu,libvirt_domain_vcpu_time_seconds_total
37,84223175.0,681.341589733,1107917824.0,60581.0,161.944016351,5487235072.0,92871.0,214.698185696,19138.22,1073741824.0,212060021.0,0.0,0.0,99320.0,7338536.0,0.0,0.0,82995.0,0.0,3960.0,422828482.0,1121554432.0,407154688.0,617345024.0,40.22147392802891,19.0,3932.54
38,85796827.0,694.250765709,1107917824.0,60581.0,161.944016351,5487235072.0,92871.0,214.698185696,19291.11,1073741824.0,212061241.0,0.0,0.0,99342.0,7339748.0,0.0,0.0,83017.0,0.0,3960.0,430524764.0,1121554432.0,424202240.0,634392576.0,38.57073164927478,25.0,3992.27
39,87354508.0,706.882774302,1107917824.0,60581.0,161.944016351,5487235072.0,92871.0,214.698185696,19443.38,1073741824.0,212062759.0,0.0,0.0,99362.0,7341290.0,0.0,0.0,83037.0,0.0,3960.0,438771856.0,1121554432.0,467152896.0,677343232.0,34.41174954090961,13.0,4052.03
40,89020129.0,720.29203556,1107917824.0,60581.0,161.944016351,5487235072.0,92871.0,214.698185696,19597.49,1073741824.0,212063569.0,0.0,0.0,99377.0,7342092.0,0.0,0.0,83052.0,0.0,3960.0,447360842.0,1121554432.0,317448192.0,527638528.0,48.90790032086749,3.0,4111.76
41,90607529.0,733.296015532,1107917824.0,60581.0,161.944016351,5487235072.0,92871.0,214.698185696,19750.56,1073741824.0,212064483.0,0.0,0.0,99394.0,7343002.0,0.0,0.0,83069.0,0.0,3960.0,455250513.0,1121554432.0,347955200.0,558145536.0,45.95385695417822,19.0,4171.5
42,92143865.0,746.016059264,1107917824.0,60581.0,161.944016351,5487235072.0,92871.0,214.698185696,19902.98,1073741824.0,212065387.0,0.0,0.0,99410.0,7343902.0,0.0,0.0,83085.0,0.0,3960.0,463433533.0,1121554432.0,384557056.0,594747392.0,42.409639509933406,1.0,4231.25
43,93751593.0,759.064870722,1107917824.0,60581.0,161.944016351,5487235072.0,92871.0,214.698185696,20056.28,1073741824.0,212067010.0,0.0,0.0,99432.0,7345537.0,0.0,0.0,83107.0,0.0,3960.0,471654358.0,1121554432.0,400842752.0,611033088.0,40.83266899087372,7.0,4291.03
44,95404937.0,772.271169373,1107917824.0,60581.0,161.944016351,5487235072.0,92871.0,214.698185696,20210.07,1073741824.0,212068273.0,0.0,0.0,99448.0,7346812.0,0.0,0.0,83123.0,0.0,3960.0,479528954.0,1121554432.0,437809152.0,647999488.0,37.25315215623748,31.0,4350.81
45,96940037.0,784.73290801,1107917824.0,60581.0,161.944016351,5487235072.0,92871.0,214.698185696,20361.74,1073741824.0,212069253.0,0.0,0.0,99466.0,7347792.0,0.0,0.0,83141.0,0.0,3960.0,487421919.0,1121423360.0,509947904.0,720138240.0,30.2678390823745,7.0,4410.55
46,98502341.0,797.263199443,1107917824.0,60581.0,161.944016351,5487575040.0,92930.0,214.782369938,20513.68,1073741824.0,212069789.0,0.0,0.0,99476.0,7348324.0,0.0,0.0,83151.0,0.0,3960.0,495835715.0,1121636352.0,408907776.0,619134976.0,40.048149954983366,7.0,4470.3
47,100181214.0,810.734255935,1107917824.0,60581.0,161.944016351,5487575040.0,92930.0,214.782369938,20668.14,1073741824.0,212071197.0,0.0,0.0,99500.0,7349732.0,0.0,0.0,83175.0,0.0,3960.0,503673511.0,1121636352.0,517124096.0,727351296.0,29.56938709946099,11.0,4530.09
48,101908488.0,824.512064008,1107917824.0,60581.0,161.944016351,5487575040.0,92930.0,214.782369938,20823.13,1073741824.0,212072167.0,0.0,0.0,99517.0,7350690.0,0.0,0.0,83192.0,0.0,3960.0,511385791.0,1121636352.0,454049792.0,664276992.0,35.67697488190569,7.0,4589.85
49,103599204.0,837.692183968,1107917824.0,60581.0,161.944016351,5487575040.0,92930.0,214.782369938,20976.91,1073741824.0,212073175.0,0.0,0.0,99535.0,7351698.0,0.0,0.0,83210.0,0.0,3960.0,519212311.0,1121636352.0,490016768.0,700243968.0,32.19423390407292,9.0,4649.62
50,105254349.0,851.015422951,1107917824.0,60581.0,161.944016351,5487575040.0,92930.0,214.782369938,21130.82,1073741824.0,212073881.0,0.0,0.0,99548.0,7352400.0,0.0,0.0,83223.0,0.0,3960.0,526893049.0,1121636352.0,436559872.0,646787072.0,37.37055237596627,31.0,4709.36
51,106814511.0,863.493006569,1107917824.0,60581.0,161.944016351,5487595520.0,92934.0,214.782882561,21282.8,1073741824.0,212075023.0,0.0,0.0,99562.0,7353558.0,0.0,0.0,83237.0,0.0,3960.0,535076172.0,1121636352.0,451129344.0,661504000.0,35.945488222298906,31.0,4769.14
52,108398154.0,876.122636958,1107917824.0,60581.0,161.944016351,5487595520.0,92934.0,214.782882561,21435.12,1073741824.0,212075675.0,0.0,0.0,99574.0,7354210.0,0.0,0.0,83249.0,0.0,3960.0,542727569.0,1121636352.0,404996096.0,615231488.0,40.42613106782639,31.0,4828.89
53,109964138.0,888.423445967,1107917824.0,60581.0,161.944016351,5487595520.0,92934.0,214.782882561,21586.62,1073741824.0,212076689.0,0.0,0.0,99593.0,7355244.0,0.0,0.0,83268.0,0.0,3960.0,551180918.0,1121636352.0,408457216.0,618692608.0,40.09098517028981,5.0,4888.63
54,111516765.0,900.550317008,1107917824.0,60581.0,161.944016351,5487611904.0,92937.0,214.783385466,21737.66,1073741824.0,212077497.0,0.0,0.0,99607.0,7356052.0,0.0,0.0,83282.0,0.0,3960.0,559611980.0,1121636352.0,503054336.0,713293824.0,30.93059505253263,5.0,4948.33
55,113105457.0,913.206199365,1107917824.0,60581.0,161.944016351,5487611904.0,92937.0,214.783385466,21889.93,1073741824.0,212078559.0,0.0,0.0,99626.0,7357110.0,0.0,0.0,83301.0,0.0,3960.0,567357813.0,1121636352.0,451534848.0,661774336.0,35.9193111462783,6.0,5008.08
56,114678788.0,925.712371932,1107917824.0,60581.0,161.944016351,5487611904.0,92937.0,214.783385466,22041.81,1073741824.0,212079393.0,0.0,0.0,99641.0,7357944.0,0.0,0.0,83316.0,0.0,3960.0,574592334.0,1121636352.0,346685440.0,556924928.0,46.07205041863491,31.0,5067.84
57,116302668.0,938.709919192,1107917824.0,60581.0,161.944016351,5487611904.0,92937.0,214.783385466,22194.97,1073741824.0,212080594.0,0.0,0.0,99656.0,7359169.0,0.0,0.0,83331.0,0.0,3960.0,582586415.0,1121636352.0,431505408.0,641744896.0,37.858794505987014,27.0,5127.58
58,117965621.0,951.816534957,1107917824.0,60581.0,161.944016351,5487611904.0,92937.0,214.783385466,22348.42,1073741824.0,212081778.0,0.0,0.0,99676.0,7360289.0,0.0,0.0,83351.0,0.0,3960.0,590060023.0,1121636352.0,475725824.0,685965312.0,33.576859464797785,27.0,5187.32
59,119554224.0,964.355539974,1107917824.0,60581.0,161.944016351,5487611904.0,92937.0,214.783385466,22500.52,1073741824.0,212082646.0,0.0,0.0,99692.0,7361149.0,0.0,0.0,83367.0,0.0,3960.0,597963185.0,1121636352.0,451252224.0,661491712.0,35.94667808939075,13.0,5247.08
60,121200380.0,977.17000068,1107917824.0,60581.0,161.944016351,5487611904.0,92937.0,214.783385466,22653.39,1073741824.0,212083576.0,0.0,0.0,99709.0,7362029.0,0.0,0.0,83383.0,0.0,3960.0,605944619.0,1121636352.0,508805120.0,719044608.0,30.37373725354878,7.0,5306.85
61,122911590.0,990.528749571,1107917824.0,60581.0,161.944016351,5488222208.0,93060.0,215.416687363,22807.65,1073741824.0,212086843.0,0.0,0.0,99743.0,7365963.0,0.0,0.0,83413.0,0.0,3960.0,613522295.0,1121685504.0,384720896.0,594989056.0,42.38623879046044,27.0,5366.6
62,124600764.0,1003.70743393,1107917824.0,60581.0,161.944016351,5488222208.0,93060.0,215.416687363,22961.38,1073741824.0,212087805.0,0.0,0.0,99760.0,7366925.0,0.0,0.0,83430.0,0.0,3960.0,621050242.0,1121685504.0,499380224.0,709648384.0,31.2835889564469,13.0,5426.34
63,126263253.0,1016.893447353,1107917824.0,60581.0,161.944016351,5488222208.0,93060.0,215.416687363,23114.94,1073741824.0,212088745.0,0.0,0.0,99776.0,7367861.0,0.0,0.0,83446.0,0.0,3960.0,628750648.0,1121685504.0,515284992.0,725553152.0,29.743504317234432,13.0,5486.1
64,127966435.0,1030.183774309,1107917824.0,60581.0,161.944016351,5488222208.0,93060.0,215.416687363,23268.91,1073741824.0,212089775.0,0.0,0.0,99795.0,7368829.0,0.0,0.0,83464.0,0.0,3960.0,636619547.0,1121685504.0,496652288.0,706920448.0,31.547739450836676,13.0,5545.85
65,129494625.0,1042.532779397,1281350656.0,62034.0,165.475626304,5697744896.0,98554.0,220.114116779,23420.44,1073741824.0,212399121.0,0.0,0.0,100268.0,7436391.0,0.0,0.0,83836.0,0.0,3989.0,643781007.0,1132187648.0,174206976.0,553009152.0,46.45122139856978,11.0,5605.62
66,130994970.0,1055.002388041,1281534976.0,62047.0,165.635437181,5702520832.0,99542.0,220.434940201,23571.95,1073741824.0,212437378.0,0.0,0.0,100539.0,7486168.0,0.0,0.0,84054.0,0.0,3991.0,651159150.0,1132187648.0,161320960.0,541032448.0,47.61094519075553,29.0,5665.37
67,132445376.0,1067.108545209,1281661952.0,62058.0,165.764185407,5707599872.0,100588.0,221.62948038,23722.64,1073741824.0,212476220.0,0.0,0.0,100809.0,7538914.0,0.0,0.0,84276.0,0.0,3992.0,657782128.0,1132204032.0,326963200.0,707227648.0,31.51799277354053,17.0,5725.17
